,CLIENT_ID,RETRO_DT,TARGET,number_of_friends
996,1740738,20210501,0,100
997,1740760,20210501,0,100
998,1741357,20210501,1,85
999,1741371,20210501,test,100
1000,1741381,20210501,test,100
1001,1741396,20210501,1,100
1002,1741397,20210501,0,100
1003,1741398,20210501,1,21
1004,1741409,20210501,0,48
1005,1741437,20210501,0,67
1006,1741454,20210501,0,100
1007,1741474,20210501,0,100
1008,1741478,20210501,0,100
1009,1741491,20210501,1,100
1010,1741495,20210501,0,100
1011,1741526,20210501,1,100
1012,1741528,20210501,test,100
1013,1744748,20210501,0,96
1014,1746050,20210501,0,63
1015,1747541,20210501,0,100
1016,1748761,20210501,0,100
1017,1749051,20210501,1,99
1018,1749764,20210501,test,100
1019,1749793,20210501,1,100
1020,1749806,20210501,0,100
1021,1750342,20210501,1,100
1022,1750343,20210501,1,100
1023,1750351,20210501,0,100
1024,1750360,20210501,0,100
1025,1750364,20210501,0,38
1026,1750367,20210501,0,100
1027,1750369,20210501,1,85
1028,1750379,20210501,1,100
1029,1750394,20210501,test,100
1030,1750429,20210501,1,86
1031,1750462,20210501,0,100
1032,1750489,20210501,0,100
1033,1750491,20210501,test,82
1034,1750497,20210501,0,57
1035,1759195,20210501,0,42
1036,1759198,20210501,test,96
1037,1759199,20210501,0,100
1038,1759201,20210501,0,1
1039,1759207,20210501,test,99
1040,1759215,20210501,0,91
1041,1759249,20210501,1,36
1042,1759253,20210501,0,100
1043,1759302,20210501,0,23
1044,1759326,20210501,test,99
1045,1759329,20210501,0,81
1046,1759352,20210501,0,100
1047,1759374,20210501,1,100
1048,1759378,20210501,0,75
1049,1762987,20210501,0,100
1050,1763466,20210501,1,100
1051,1764056,20210501,0,100
1052,1765857,20210501,0,100
1053,1766798,20210501,1,100
1054,1768021,20210501,0,100
1055,1768204,20210501,0,42
1056,1768209,20210501,0,25
1057,1768222,20210501,0,19
1058,1768238,20210501,0,18
1059,1768283,20210501,0,100
1060,1768322,20210501,0,100
1061,1768327,20210501,0,81
1062,1768351,20210501,0,50
1063,178540,20210501,0,100
1064,190640,20210501,test,95
1065,211232,20210501,0,100
1066,218621,20210501,0,100
1067,233300,20210501,test,2
1068,234586,20210501,0,100
1069,245778,20210501,0,40
1070,268549,20210501,1,100
1071,26966,20210501,0,100
1072,270664,20210501,0,100
1073,278252,20210501,0,100
1074,286019,20210501,0,100
1075,293279,20210501,1,100
1076,29449,20210501,0,9
1077,29459,20210501,1,100
1078,299029,20210501,0,100
1079,305152,20210501,1,57
1080,30524,20210501,0,100
1081,30530,20210501,1,99
1082,30531,20210501,test,9
1083,30693,20210501,test,100
1084,30694,20210501,1,100
1085,30700,20210501,0,75
1086,31215,20210501,test,100
1087,31232,20210501,0,35
1088,31233,20210501,test,100
1089,318631,20210501,1,99
1090,325113,20210501,0,100
1091,32922,20210501,0,12
1092,32923,20210501,test,100
1093,33080,20210501,test,24
1094,33086,20210501,1,72
1095,336038,20210501,1,27
1096,341629,20210501,0,100
1097,352730,20210501,0,100
1098,35282,20210501,1,100
1099,35285,20210501,0,100
1100,35287,20210501,test,12
1101,35441,20210501,0,73
1102,35445,20210501,0,29
1103,35447,20210501,0,100
1104,35449,20210501,1,7
1105,360826,20210501,1,23
1106,367147,20210501,test,100
1107,37055,20210501,0,48
1108,37517,20210501,1,100
1109,37523,20210501,0,100
1110,37524,20210501,0,99
1111,37526,20210501,0,47
1112,381793,20210501,1,100
1113,389612,20210501,1,14
1114,403156,20210501,test,37
1115,405120,20210501,test,100
1116,406296,20210501,0,33
1117,40888,20210501,0,100
1118,40890,20210501,0,31
1119,412501,20210501,0,3
1120,417722,20210501,1,9
1121,420485,20210501,1,11
1122,42966,20210501,0,100
1123,437392,20210501,0,38
1124,440419,20210501,1,100
1125,44071,20210501,test,100
1126,44072,20210501,0,91
1127,44074,20210501,test,100
1128,44083,20210501,test,100
1129,444551,20210501,0,100
1130,44491,20210501,0,100
1131,45720,20210501,0,100
1132,45722,20210501,test,100
1133,45723,20210501,1,60
1134,45728,20210501,0,100
1135,45735,20210501,1,59
1136,46406,20210501,test,88
1137,46407,20210501,1,73
1138,46411,20210501,test,100
1139,46413,20210501,0,100
1140,46415,20210501,0,3
1141,467840,20210501,0,100
1142,477401,20210501,0,85
1143,484685,20210501,1,54
1144,48550,20210501,0,72
1145,49288,20210501,1,100
1146,50656,20210501,1,78
1147,50826,20210501,0,82
1148,515283,20210501,0,100
1149,51748,20210501,0,100
1150,51750,20210501,1,35
1151,518437,20210501,1,100
1152,52194,20210501,1,100
1153,52195,20210501,0,100
1154,52201,20210501,1,99
1155,52209,20210501,0,100
1156,522508,20210501,1,100
1157,52261,20210501,test,5
1158,52526,20210501,test,100
1159,52527,20210501,0,3
1160,52819,20210501,0,83
1161,52821,20210501,1,43
1162,52831,20210501,0,100
1163,53564,20210501,0,1
1164,53565,20210501,0,33
1165,53569,20210501,0,52
1166,53604,20210501,0,51
1167,53605,20210501,0,100
1168,537503,20210501,0,100
1169,540107,20210501,0,100
1170,54131,20210501,0,1
1171,54141,20210501,0,100
1172,54316,20210501,1,84
1173,54947,20210501,0,100
1174,54959,20210501,0,33
1175,54962,20210501,1,78
1176,54964,20210501,test,100
1177,551131,20210501,0,100
1178,557986,20210501,0,100
1179,56346,20210501,0,48
1180,56349,20210501,test,32
1181,567464,20210501,test,100
1182,56927,20210501,test,88
1183,56935,20210501,1,100
1184,56938,20210501,1,99
1185,56939,20210501,0,20
1186,569437,20210501,0,79
1187,574667,20210501,1,100
1188,57706,20210501,0,100
1189,57715,20210501,0,100
1190,57718,20210501,0,33
1191,58518,20210501,test,100
1192,58520,20210501,1,100
1193,58522,20210501,1,100
1194,58528,20210501,0,100
1195,58534,20210501,0,56
1196,592659,20210501,0,100
1197,593182,20210501,test,91
1198,596156,20210501,1,94
1199,59709,20210501,0,97
1200,59989,20210501,0,100
1201,59992,20210501,test,100
1202,601547,20210501,1,48
1203,606751,20210501,0,71
1204,614508,20210501,0,99
1205,61600,20210501,0,100
1206,623076,20210501,test,48
1207,62789,20210501,0,100
1208,62798,20210501,0,41
1209,62799,20210501,test,51
1210,62802,20210501,0,46
1211,630386,20210501,test,100
1212,63266,20210501,0,100
1213,63270,20210501,1,100
1214,63271,20210501,0,79
1215,63278,20210501,0,100
1216,63464,20210501,0,100
1217,63465,20210501,0,100
1218,63477,20210501,0,63
1219,63478,20210501,0,100
1220,63484,20210501,1,100
1221,63922,20210501,0,100
1222,63924,20210501,0,100
1223,65012,20210501,test,26
1224,65016,20210501,0,100
1225,65025,20210501,0,100
1226,65027,20210501,0,93
1227,650539,20210501,1,100
1228,65172,20210501,test,72
1229,65173,20210501,1,100
1230,657410,20210501,0,100
1231,66292,20210501,1,100
1232,66294,20210501,1,100
1233,66298,20210501,0,100
1234,66467,20210501,1,100
1235,66469,20210501,test,97
1236,66473,20210501,0,100
1237,665947,20210501,1,100
1238,66644,20210501,test,66
1239,66668,20210501,0,100
1240,66670,20210501,test,95
1241,66671,20210501,0,2
1242,67037,20210501,1,100
1243,67038,20210501,0,100
1244,67040,20210501,1,100
1245,67042,20210501,1,83
1246,67045,20210501,1,3
1247,678158,20210501,0,100
1248,68128,20210501,test,6
1249,68129,20210501,0,100
1250,68132,20210501,0,100
1251,68217,20210501,1,45
1252,68219,20210501,0,100
1253,68223,20210501,0,100
1254,68491,20210501,1,100
1255,68795,20210501,test,100
1256,690053,20210501,1,100
1257,694055,20210501,test,100
1258,69505,20210501,1,100
1259,69511,20210501,1,69
1260,69572,20210501,1,100
1261,69577,20210501,1,100
1262,698629,20210501,0,100
1263,70265,20210501,0,53
1264,70272,20210501,0,100
1265,70273,20210501,test,100
1266,70656,20210501,0,100
1267,71073,20210501,0,53
1268,71503,20210501,0,100
1269,71506,20210501,0,100
1270,72114,20210501,1,91
1271,72325,20210501,0,67
1272,72391,20210501,0,100
1273,739995,20210501,test,100
1274,742821,20210501,0,27
1275,753142,20210501,1,100
1276,75365,20210501,0,100
1277,76448,20210501,test,9
1278,77418,20210501,0,10
1279,77445,20210501,1,100
1280,77446,20210501,0,1
1281,77447,20210501,0,62
1282,77448,20210501,test,100
1283,77663,20210501,0,67
1284,77664,20210501,1,100
1285,77666,20210501,0,100
1286,77693,20210501,0,77
1287,77695,20210501,0,100
1288,77696,20210501,0,30
1289,77697,20210501,1,99
1290,77698,20210501,1,3
1291,77699,20210501,1,100
1292,77731,20210501,0,100
1293,77732,20210501,test,100
1294,77733,20210501,0,100
1295,77760,20210501,1,94
1296,77761,20210501,1,99
1297,77762,20210501,1,100
1298,77763,20210501,1,100
1299,780329,20210501,0,100
1300,780967,20210501,0,100
1301,78466,20210501,1,100
1302,78467,20210501,test,100
1303,78468,20210501,1,100
1304,78471,20210501,1,100
1305,78472,20210501,0,99
1306,78473,20210501,test,38
1307,78474,20210501,1,17
1308,78475,20210501,1,100
1309,78476,20210501,0,20
1310,78477,20210501,0,100
1311,78478,20210501,test,100
1312,78480,20210501,test,1
1313,78481,20210501,0,81
1314,78482,20210501,0,1
1315,78485,20210501,test,100
1316,78487,20210501,1,11
1317,78489,20210501,1,100
1318,78490,20210501,1,100
1319,78493,20210501,1,100
1320,78495,20210501,0,100
1321,78496,20210501,1,100
1322,78497,20210501,0,100
1323,78498,20210501,0,100
1324,78500,20210501,0,100
1325,78501,20210501,1,64
1326,78502,20210501,test,84
1327,78504,20210501,test,100
1328,78524,20210501,1,100
1329,78525,20210501,1,100
1330,78527,20210501,1,100
1331,78528,20210501,1,100
1332,78529,20210501,test,100
1333,78530,20210501,1,100
1334,78531,20210501,test,100
1335,78533,20210501,0,2
1336,78534,20210501,0,46
1337,78539,20210501,0,69
1338,78540,20210501,1,100
1339,78541,20210501,0,100
1340,78542,20210501,0,7
1341,78543,20210501,0,21
1342,78544,20210501,0,100
1343,78545,20210501,0,42
1344,78580,20210501,0,100
1345,78583,20210501,1,2
1346,78584,20210501,0,100
1347,786374,20210501,0,88
1348,787219,20210501,1,99
1349,788861,20210501,1,100
1350,79199,20210501,1,100
1351,79209,20210501,1,100
1352,79210,20210501,1,93
1353,79212,20210501,test,100
1354,79213,20210501,1,100
1355,79214,20210501,0,66
1356,79215,20210501,0,62
1357,79216,20210501,1,100
1358,79219,20210501,1,100
1359,79221,20210501,0,100
1360,79222,20210501,0,100
1361,79223,20210501,test,100
1362,79225,20210501,0,21
1363,79226,20210501,0,100
1364,79227,20210501,0,100
1365,79228,20210501,test,100
1366,79229,20210501,0,36
1367,79230,20210501,test,28
1368,79231,20210501,test,100
1369,79232,20210501,0,99
1370,79233,20210501,0,79
1371,79234,20210501,test,89
1372,79235,20210501,0,100
1373,79236,20210501,1,100
1374,79237,20210501,0,14
1375,79239,20210501,1,100
1376,79240,20210501,1,100
1377,79241,20210501,test,100
1378,79243,20210501,1,8
1379,79244,20210501,0,100
1380,79245,20210501,1,100
1381,79246,20210501,0,100
1382,79247,20210501,1,29
1383,79249,20210501,0,53
1384,79250,20210501,0,100
1385,79251,20210501,1,100
1386,817334,20210501,test,100
1387,82266,20210501,0,100
1388,846731,20210501,test,98
1389,846778,20210501,1,100
1390,853339,20210501,1,64
1391,85920,20210501,1,78
1392,85921,20210501,0,100
1393,85922,20210501,test,24
1394,85923,20210501,0,88
1395,85962,20210501,0,43
1396,85979,20210501,0,100
1397,86029,20210501,test,100
1398,86032,20210501,1,29
1399,86035,20210501,0,100
1400,860365,20210501,0,92
1401,870929,20210501,0,100
1402,887278,20210501,1,100
1403,890808,20210501,0,100
1404,890960,20210501,0,50
1405,894467,20210501,0,2
1406,90685,20210501,0,1
1407,908598,20210501,test,100
1408,909697,20210501,1,16
1409,909883,20210501,0,100
1410,93075,20210501,1,88
1411,997106,20210501,0,100
1412,998604,20210501,1,100
1413,1006410,20210502,test,29
1414,1014318,20210502,test,92
1415,1019999,20210502,test,79
1416,1024893,20210502,0,98
1417,1025517,20210502,0,2
1418,1029192,20210502,1,71
1419,1047160,20210502,0,100
1420,1059799,20210502,1,100
1421,1063516,20210502,0,100
1422,1070585,20210502,1,78
1423,1071850,20210502,0,41
1424,1077600,20210502,0,100
1425,1086239,20210502,test,30
1426,1092209,20210502,0,100
1427,1094302,20210502,0,100
1428,1096191,20210502,0,100
1429,1102961,20210502,1,48
1430,1103095,20210502,1,100
1431,1107160,20210502,0,100
1432,1108133,20210502,1,100
1433,1111493,20210502,0,76
1434,1112606,20210502,1,93
1435,1113577,20210502,1,99
1436,111390,20210502,1,100
1437,1123472,20210502,0,100
1438,1129128,20210502,test,100
1439,1129338,20210502,0,11
1440,1133931,20210502,0,100
1441,114740,20210502,1,100
1442,1151698,20210502,1,47
1443,1153399,20210502,0,61
1444,1155035,20210502,0,71
1445,1169986,20210502,0,100
1446,1181923,20210502,0,100
1447,1182760,20210502,test,45
1448,1185736,20210502,0,8
1449,1193071,20210502,test,88
1450,1193364,20210502,0,100
1451,1197707,20210502,1,75
1452,1200163,20210502,0,100
1453,1207060,20210502,1,100
1454,1210833,20210502,test,100
1455,1214267,20210502,0,30
1456,1218903,20210502,test,100
1457,1219857,20210502,1,100
1458,1220171,20210502,test,12
1459,122124,20210502,1,20
1460,1222256,20210502,0,62
1461,1222747,20210502,0,100
1462,1227373,20210502,test,5
1463,1231259,20210502,0,100
1464,1231262,20210502,1,100
1465,1238648,20210502,0,42
1466,1239925,20210502,1,68
1467,1249741,20210502,test,100
1468,1253638,20210502,0,53
1469,1253936,20210502,test,100
1470,1255357,20210502,0,86
1471,1257460,20210502,test,100
1472,1262917,20210502,0,16
1473,1263610,20210502,1,53
1474,1264528,20210502,0,100
1475,1264740,20210502,0,100
1476,1272248,20210502,0,8
1477,127292,20210502,1,100
1478,1275358,20210502,0,68
1479,1277475,20210502,0,100
1480,1280032,20210502,test,100
1481,1280429,20210502,0,100
1482,1281416,20210502,1,13
1483,1286648,20210502,0,100
1484,1288526,20210502,test,100
1485,1293395,20210502,test,64
1486,129348,20210502,test,91
1487,1298027,20210502,0,91
1488,1300448,20210502,test,62
1489,1300465,20210502,test,100
1490,1302502,20210502,test,100
1491,1304457,20210502,test,100
1492,1307235,20210502,0,55
1493,1309892,20210502,0,100
1494,1311680,20210502,0,100
1495,1314076,20210502,1,100
1496,1315027,20210502,test,100
1497,1316832,20210502,0,34
1498,1319274,20210502,1,20
1499,131968,20210502,0,94
1500,1320730,20210502,0,35
1501,1323027,20210502,test,38
1502,1325970,20210502,0,100
1503,1329265,20210502,1,100
1504,1334205,20210502,0,100
1505,133496,20210502,test,100
1506,1335494,20210502,0,17
1507,1339077,20210502,0,33
1508,1344774,20210502,test,100
1509,1350692,20210502,0,52
1510,1355650,20210502,0,100
1511,1356876,20210502,0,62
1512,1357990,20210502,0,100
1513,1360444,20210502,0,100
1514,136177,20210502,test,9
1515,1362897,20210502,1,100
1516,1363805,20210502,test,28
1517,1364003,20210502,0,2
1518,1368066,20210502,test,70
1519,1368227,20210502,0,100
1520,1370205,20210502,0,100
1521,1371165,20210502,0,68
1522,137294,20210502,0,100
1523,1374136,20210502,test,33
1524,1375622,20210502,test,100
1525,1376397,20210502,1,69
1526,1379311,20210502,0,100
1527,1383239,20210502,1,100
1528,1389687,20210502,0,100
1529,1392316,20210502,0,82
1530,1395628,20210502,test,99
1531,1396076,20210502,0,100
1532,1397429,20210502,0,65
1533,1398919,20210502,0,100
1534,1399090,20210502,1,100
1535,1400163,20210502,0,100
1536,1405255,20210502,test,15
1537,1406163,20210502,0,50
1538,1406504,20210502,1,100
1539,1406751,20210502,0,100
1540,1408461,20210502,0,100
1541,1411342,20210502,0,100
1542,1412444,20210502,1,100
1543,1413538,20210502,1,99
1544,1414334,20210502,test,30
1545,1416574,20210502,0,100
1546,1417099,20210502,test,100
1547,1418767,20210502,0,100
1548,1420662,20210502,1,78
1549,1420870,20210502,1,90
1550,1422523,20210502,test,100
1551,142363,20210502,test,100
1552,1424107,20210502,1,100
1553,1427995,20210502,0,100
1554,1428787,20210502,0,58
1555,1432213,20210502,test,78
1556,1432598,20210502,0,32
1557,1435981,20210502,0,100
1558,1436033,20210502,0,16
1559,1436486,20210502,1,20
1560,1437707,20210502,1,100
1561,1438659,20210502,0,100
1562,1438793,20210502,0,12
1563,1440591,20210502,test,100
1564,1444124,20210502,0,100
1565,1444176,20210502,test,22
1566,1445615,20210502,0,100
1567,1445751,20210502,0,97
1568,1446433,20210502,0,4
1569,1446793,20210502,test,100
1570,144711,20210502,1,41
1571,1448302,20210502,1,30
1572,1450392,20210502,0,100
1573,1450526,20210502,0,31
1574,1452390,20210502,0,100
1575,1452526,20210502,0,69
1576,1452572,20210502,0,100
1577,1452710,20210502,0,30
1578,1453584,20210502,1,58
1579,1453596,20210502,0,23
1580,1454307,20210502,1,100
1581,1455358,20210502,test,62
1582,1455676,20210502,0,25
1583,1456173,20210502,0,100
1584,1456617,20210502,test,100
1585,1456631,20210502,test,100
1586,1457792,20210502,test,58
1587,1460872,20210502,0,50
1588,1462027,20210502,0,100
1589,1462940,20210502,0,41
1590,1463070,20210502,1,39
1591,1463502,20210502,0,81
1592,1464287,20210502,0,100
1593,1464352,20210502,test,100
1594,1465424,20210502,0,100
1595,1466111,20210502,1,100
1596,1466300,20210502,test,48
1597,1466746,20210502,0,100
1598,1467072,20210502,test,28
1599,1467160,20210502,0,48
1600,1467435,20210502,0,63
1601,1467652,20210502,0,99
1602,1468158,20210502,0,100
1603,1468971,20210502,1,29
1604,1469496,20210502,0,31
1605,1470666,20210502,0,100
1606,1471026,20210502,0,71
1607,1471398,20210502,test,16
1608,1471550,20210502,1,16
1609,1471766,20210502,1,82
1610,1472707,20210502,1,1
1611,1472860,20210502,0,100
1612,1473119,20210502,0,100
1613,1473202,20210502,1,100
1614,1473567,20210502,1,5
1615,1473572,20210502,0,40
1616,1473767,20210502,0,72
1617,1473951,20210502,0,38
1618,1474088,20210502,1,93
1619,1474478,20210502,0,100
1620,1474528,20210502,0,34
1621,1474685,20210502,1,100
1622,1474707,20210502,0,83
1623,1474782,20210502,0,100
1624,1475048,20210502,test,100
1625,1475867,20210502,1,100
1626,1476019,20210502,test,17
1627,1477550,20210502,0,92
1628,1478887,20210502,0,100
1629,1478952,20210502,0,31
1630,1481578,20210502,0,45
1631,1482671,20210502,test,99
1632,1482787,20210502,0,99
1633,1482988,20210502,0,19
1634,1483091,20210502,0,68
1635,1484507,20210502,1,36
1636,148535,20210502,0,94
1637,1485364,20210502,test,47
1638,1485672,20210502,0,36
1639,1486706,20210502,0,100
1640,1486787,20210502,1,100
1641,1487098,20210502,0,99
1642,1488234,20210502,0,92
1643,1489635,20210502,test,60
1644,1496872,20210502,0,100
1645,1496875,20210502,1,96
1646,1497316,20210502,0,12
1647,1499801,20210502,test,100
1648,1499926,20210502,0,100
1649,1500103,20210502,0,78
1650,1501210,20210502,1,100
1651,1501608,20210502,test,100
1652,1502063,20210502,0,100
1653,1502701,20210502,1,28
1654,1503789,20210502,0,100
1655,1503790,20210502,0,100
1656,1503796,20210502,test,100
1657,1503797,20210502,1,100
1658,1503802,20210502,test,100
1659,1503803,20210502,0,1
1660,1503804,20210502,test,100
1661,1503809,20210502,1,100
